city,date,year,month,season,max_temp,min_temp,mean_temp,temperature_category,temp_range,rainfall_mm,is_rainy,daily_duration
Jaipur,2024-12-11,2024,12,Winter,21.5,8.6,14.5,Cool,12.9,0.0,False,37698.59
Jaipur,2024-12-12,2024,12,Winter,20.9,8.0,14.6,Cool,12.899999999999999,0.0,False,37676.81
Jaipur,2024-12-13,2024,12,Winter,20.8,10.4,14.9,Cool,10.4,0.0,False,37657.3
Jaipur,2024-12-14,2024,12,Winter,22.5,8.8,15.6,Cool,13.7,0.0,False,37640.11
Jaipur,2024-12-15,2024,12,Winter,22.8,9.4,15.4,Cool,13.4,0.0,False,37625.28
Jaipur,2024-12-16,2024,12,Winter,22.7,8.6,15.0,Cool,14.1,0.0,False,37612.86
Jaipur,2024-12-17,2024,12,Winter,22.2,8.1,14.9,Cool,14.1,0.0,False,37602.92
Jaipur,2024-12-18,2024,12,Winter,21.6,8.9,14.8,Cool,12.700000000000001,0.0,False,37595.47
Jaipur,2024-12-19,2024,12,Winter,20.7,9.2,14.7,Cool,11.5,0.0,False,37590.41
Jaipur,2024-12-20,2024,12,Winter,21.6,11.5,15.7,Cool,10.100000000000001,0.0,False,37587.68
Jaipur,2024-12-21,2024,12,Winter,22.9,10.3,16.1,Cool,12.599999999999998,0.0,False,37587.29
Jaipur,2024-12-22,2024,12,Winter,22.0,10.9,16.3,Cool,11.1,0.7,False,37589.21
Jaipur,2024-12-23,2024,12,Winter,18.3,11.7,14.7,Cool,6.600000000000001,0.5,False,37593.41
Jaipur,2024-12-24,2024,12,Winter,20.5,11.3,15.1,Cool,9.2,0.3,False,37599.88
Jaipur,2024-12-25,2024,12,Winter,20.4,10.9,15.1,Cool,9.499999999999998,0.1,False,37608.59
Jaipur,2024-12-26,2024,12,Winter,20.9,11.6,16.4,Cool,9.299999999999999,1.6,True,37619.52
Jaipur,2024-12-27,2024,12,Winter,19.0,13.9,15.9,Cool,5.1,38.5,True,37632.64
Jaipur,2024-12-28,2024,12,Winter,19.5,9.8,14.9,Cool,9.7,0.1,False,37647.94
Jaipur,2024-12-29,2024,12,Winter,18.2,8.3,12.5,Cool,9.899999999999999,0.0,False,37665.39
Jaipur,2024-12-30,2024,12,Winter,18.6,6.8,12.1,Cool,11.8,0.0,False,37684.95
Jaipur,2024-12-31,2024,12,Winter,17.1,6.4,11.0,Cool,10.700000000000001,0.0,False,37706.61
Jaipur,2025-01-01,2025,1,Winter,19.2,6.8,12.4,Cool,12.399999999999999,0.0,False,37730.33
Jaipur,2025-01-02,2025,1,Winter,22.4,9.2,15.0,Cool,13.2,0.0,False,37756.09
Jaipur,2025-01-03,2025,1,Winter,22.4,10.8,15.7,Cool,11.599999999999998,0.0,False,37783.86
Jaipur,2025-01-04,2025,1,Winter,22.4,10.7,15.8,Cool,11.7,0.0,False,37813.61
Jaipur,2025-01-05,2025,1,Winter,21.8,10.4,15.2,Cool,11.4,1.1,True,37845.32
Jaipur,2025-01-06,2025,1,Winter,20.8,8.8,14.1,Cool,12.0,0.8,False,37878.94
Jaipur,2025-01-07,2025,1,Winter,17.9,8.2,12.1,Cool,9.7,0.0,False,37914.53
Jaipur,2025-01-08,2025,1,Winter,18.9,7.3,13.0,Cool,11.599999999999998,0.0,False,37952.5
Jaipur,2025-01-09,2025,1,Winter,19.6,9.2,13.9,Cool,10.400000000000002,0.0,False,37992.82
Jaipur,2025-01-10,2025,1,Winter,19.8,9.0,13.5,Cool,10.8,0.0,False,38035.43
Jaipur,2025-01-11,2025,1,Winter,17.1,9.3,12.6,Cool,7.800000000000001,7.0,True,38080.21
Jaipur,2025-01-12,2025,1,Winter,17.2,8.6,12.0,Cool,8.6,0.2,False,38127.11
Jaipur,2025-01-13,2025,1,Winter,18.3,8.5,12.7,Cool,9.8,0.0,False,38176.01
Jaipur,2025-01-14,2025,1,Winter,18.7,8.4,13.0,Cool,10.299999999999999,0.0,False,38226.84
Jaipur,2025-01-15,2025,1,Winter,16.9,9.2,12.9,Cool,7.699999999999999,1.2,True,38279.5
Jaipur,2025-01-16,2025,1,Winter,19.4,8.8,13.5,Cool,10.599999999999998,0.0,False,38333.92
Jaipur,2025-01-17,2025,1,Winter,18.6,7.2,12.3,Cool,11.400000000000002,0.0,False,38390.0
Jaipur,2025-01-18,2025,1,Winter,19.8,6.8,14.0,Cool,13.0,0.0,False,38447.66
Jaipur,2025-01-19,2025,1,Winter,23.8,11.5,17.9,Cool,12.3,0.0,False,38506.83
Jaipur,2025-01-20,2025,1,Winter,24.4,14.4,18.8,Cool,9.999999999999998,0.0,False,38567.41
Jaipur,2025-01-21,2025,1,Winter,24.1,13.1,18.3,Cool,11.000000000000002,0.0,False,38629.32
Jaipur,2025-01-22,2025,1,Winter,22.9,12.8,17.5,Cool,10.099999999999998,0.6,False,38692.48
Jaipur,2025-01-23,2025,1,Winter,21.8,11.1,15.9,Cool,10.700000000000001,0.3,False,38756.82
Jaipur,2025-01-24,2025,1,Winter,20.9,10.2,14.8,Cool,10.7,0.0,False,38822.25
Jaipur,2025-01-25,2025,1,Winter,20.9,9.6,14.4,Cool,11.299999999999999,0.0,False,38888.69
Jaipur,2025-01-26,2025,1,Winter,22.2,8.9,15.1,Cool,13.299999999999999,0.0,False,38956.06
Jaipur,2025-01-27,2025,1,Winter,23.0,10.2,15.9,Cool,12.8,0.0,False,39024.44
Jaipur,2025-01-28,2025,1,Winter,24.3,9.1,16.9,Cool,15.200000000000001,0.0,False,39094.51
Jaipur,2025-01-29,2025,1,Winter,24.6,11.9,17.7,Cool,12.700000000000001,0.0,False,39166.32
Jaipur,2025-01-30,2025,1,Winter,26.3,12.7,18.8,Cool,13.600000000000001,0.0,False,39239.75
Jaipur,2025-01-31,2025,1,Winter,25.4,12.9,18.7,Cool,12.499999999999998,0.0,False,39314.71
Jaipur,2025-02-01,2025,2,Winter,24.1,12.9,17.8,Cool,11.200000000000001,0.0,False,39391.1
Jaipur,2025-02-02,2025,2,Winter,24.4,12.4,17.7,Cool,11.999999999999998,0.0,False,39468.8
Jaipur,2025-02-03,2025,2,Winter,23.4,11.9,18.0,Cool,11.499999999999998,0.5,False,39547.74
Jaipur,2025-02-04,2025,2,Winter,22.6,12.2,17.7,Cool,10.400000000000002,3.3,True,39627.8
Jaipur,2025-02-05,2025,2,Winter,21.7,9.6,15.4,Cool,12.1,0.0,False,39708.9
Jaipur,2025-02-06,2025,2,Winter,21.3,8.9,14.6,Cool,12.4,0.0,False,39790.94
Jaipur,2025-02-07,2025,2,Winter,21.2,10.0,15.3,Cool,11.2,0.0,False,39873.82
Jaipur,2025-02-08,2025,2,Winter,24.4,11.1,17.3,Cool,13.299999999999999,0.0,False,39957.46
Jaipur,2025-02-09,2025,2,Winter,23.6,12.7,17.9,Cool,10.900000000000002,0.0,False,40041.77
Jaipur,2025-02-10,2025,2,Winter,26.5,13.3,19.6,Cool,13.2,0.0,False,40126.66
Jaipur,2025-02-11,2025,2,Winter,27.0,14.0,20.3,Warm,13.0,0.0,False,40212.05
Jaipur,2025-02-12,2025,2,Winter,25.2,13.7,18.8,Cool,11.5,0.0,False,40297.84
Jaipur,2025-02-13,2025,2,Winter,24.5,13.4,18.6,Cool,11.1,0.0,False,40383.95
Jaipur,2025-02-14,2025,2,Winter,26.7,13.2,21.0,Warm,13.5,0.0,False,40470.3
Jaipur,2025-02-15,2025,2,Winter,29.5,15.6,21.5,Warm,13.9,0.0,False,40556.82
Jaipur,2025-02-16,2025,2,Winter,27.9,14.6,21.1,Warm,13.299999999999999,0.0,False,40643.56
Jaipur,2025-02-17,2025,2,Winter,27.4,16.5,21.5,Warm,10.899999999999999,0.2,False,40731.28
Jaipur,2025-02-18,2025,2,Winter,25.0,15.9,20.1,Warm,9.1,5.5,True,40820.05
Jaipur,2025-02-19,2025,2,Winter,26.4,15.6,20.1,Warm,10.799999999999999,1.6,True,40909.77
Jaipur,2025-02-20,2025,2,Winter,25.4,15.0,19.8,Cool,10.399999999999999,0.1,False,41000.37
Jaipur,2025-02-21,2025,2,Winter,25.6,13.4,18.9,Cool,12.200000000000001,0.0,False,41091.77
Jaipur,2025-02-22,2025,2,Winter,25.1,13.1,19.0,Cool,12.000000000000002,0.0,False,41183.86
Jaipur,2025-02-23,2025,2,Winter,26.0,14.2,19.8,Cool,11.8,0.0,False,41276.59
Jaipur,2025-02-24,2025,2,Winter,27.4,14.6,20.7,Warm,12.799999999999999,0.0,False,41369.87
Jaipur,2025-02-25,2025,2,Winter,28.7,15.4,22.4,Warm,13.299999999999999,0.0,False,41463.61
Jaipur,2025-02-26,2025,2,Winter,30.3,18.2,24.1,Warm,12.100000000000001,0.0,False,41557.75
Jaipur,2025-02-27,2025,2,Winter,28.8,18.4,22.9,Warm,10.400000000000002,0.0,False,41652.2
Jaipur,2025-02-28,2025,2,Winter,25.7,18.0,21.4,Warm,7.699999999999999,0.0,False,41746.9
Jaipur,2025-03-01,2025,3,Spring,27.6,16.7,21.6,Warm,10.900000000000002,0.1,False,41841.75
Jaipur,2025-03-02,2025,3,Spring,27.8,16.4,21.2,Warm,11.400000000000002,0.0,False,41936.7
Jaipur,2025-03-03,2025,3,Spring,29.8,15.6,23.2,Warm,14.200000000000001,0.0,False,42031.67
Jaipur,2025-03-04,2025,3,Spring,25.0,13.1,19.3,Cool,11.9,0.0,False,42126.58
Jaipur,2025-03-05,2025,3,Spring,24.7,12.0,18.7,Cool,12.7,0.0,False,42221.36
Jaipur,2025-03-06,2025,3,Spring,28.8,14.8,21.9,Warm,14.0,0.0,False,42315.95
Jaipur,2025-03-07,2025,3,Spring,31.0,16.5,23.9,Warm,14.5,0.0,False,42410.25
Jaipur,2025-03-08,2025,3,Spring,31.5,16.1,24.0,Warm,15.399999999999999,0.0,False,42504.35
Jaipur,2025-03-09,2025,3,Spring,31.4,17.9,24.6,Warm,13.5,0.0,False,42598.95
Jaipur,2025-03-10,2025,3,Spring,32.8,18.8,25.5,Warm,13.999999999999996,0.0,False,42694.12
Jaipur,2025-03-11,2025,3,Spring,35.0,19.4,27.3,Warm,15.600000000000001,0.0,False,42789.79
Jaipur,2025-03-12,2025,3,Spring,34.2,19.1,27.0,Warm,15.100000000000001,0.0,False,42885.89
Jaipur,2025-03-13,2025,3,Spring,33.7,21.5,26.8,Warm,12.200000000000003,0.0,False,42982.36
Jaipur,2025-03-14,2025,3,Spring,32.8,20.4,26.3,Warm,12.399999999999999,0.2,False,43079.12
Jaipur,2025-03-15,2025,3,Spring,33.1,18.5,25.2,Warm,14.600000000000001,0.0,False,43176.14
Jaipur,2025-03-16,2025,3,Spring,29.9,17.3,23.6,Warm,12.599999999999998,0.0,False,43273.32
Jaipur,2025-03-17,2025,3,Spring,28.9,17.0,23.2,Warm,11.899999999999999,0.0,False,43370.62
Jaipur,2025-03-18,2025,3,Spring,30.4,16.4,23.1,Warm,14.0,0.0,False,43467.97
Jaipur,2025-03-19,2025,3,Spring,31.0,17.6,24.6,Warm,13.399999999999999,0.0,False,43565.3
Jaipur,2025-03-20,2025,3,Spring,31.2,19.5,25.2,Warm,11.7,0.0,False,43662.54
Jaipur,2025-03-21,2025,3,Spring,32.2,19.1,25.4,Warm,13.100000000000001,0.0,False,43759.64
Jaipur,2025-03-22,2025,3,Spring,32.3,17.3,25.2,Warm,14.999999999999996,0.0,False,43856.53
Jaipur,2025-03-23,2025,3,Spring,33.1,17.5,25.6,Warm,15.600000000000001,0.0,False,43953.15
Jaipur,2025-03-24,2025,3,Spring,34.2,19.1,27.1,Warm,15.100000000000001,0.0,False,44049.43
Jaipur,2025-03-25,2025,3,Spring,36.1,20.4,28.9,Warm,15.700000000000003,0.0,False,44145.3
Jaipur,2025-03-26,2025,3,Spring,36.2,21.4,29.6,Warm,14.800000000000004,0.0,False,44240.71
Jaipur,2025-03-27,2025,3,Spring,35.3,21.4,29.0,Warm,13.899999999999999,0.0,False,44335.58
Jaipur,2025-03-28,2025,3,Spring,30.7,17.6,24.3,Warm,13.099999999999998,0.0,False,44429.97
Jaipur,2025-03-29,2025,3,Spring,30.4,17.1,24.0,Warm,13.299999999999997,0.0,False,44524.53
Jaipur,2025-03-30,2025,3,Spring,32.8,18.2,25.6,Warm,14.599999999999998,0.0,False,44619.34
Jaipur,2025-03-31,2025,3,Spring,34.3,19.4,26.8,Warm,14.899999999999999,0.0,False,44714.33
Jaipur,2025-04-01,2025,4,Spring,34.7,21.0,27.5,Warm,13.700000000000003,0.0,False,44809.44
Jaipur,2025-04-02,2025,4,Spring,34.5,20.0,27.7,Warm,14.5,0.0,False,44904.61
Jaipur,2025-04-03,2025,4,Spring,33.6,22.0,27.4,Warm,11.600000000000001,0.8,False,44999.78
Jaipur,2025-04-04,2025,4,Spring,37.2,22.0,29.8,Warm,15.200000000000003,0.0,False,45094.88
Jaipur,2025-04-05,2025,4,Spring,36.5,22.9,29.8,Warm,13.600000000000001,0.0,False,45189.86
Jaipur,2025-04-06,2025,4,Spring,38.8,24.0,31.4,Hot,14.799999999999997,0.0,False,45284.66
Jaipur,2025-04-07,2025,4,Spring,39.8,25.4,32.2,Hot,14.399999999999999,0.0,False,45379.2
Jaipur,2025-04-08,2025,4,Spring,39.8,25.2,32.6,Hot,14.599999999999998,0.0,False,45473.43
Jaipur,2025-04-09,2025,4,Spring,40.8,25.9,33.6,Hot,14.899999999999999,0.0,False,45567.27
Jaipur,2025-04-10,2025,4,Spring,40.0,25.7,32.8,Hot,14.3,0.0,False,45660.67
Jaipur,2025-04-11,2025,4,Spring,37.2,22.5,29.8,Warm,14.700000000000003,0.0,False,45753.55
Jaipur,2025-04-12,2025,4,Spring,36.0,21.5,28.2,Warm,14.5,0.0,False,45845.85
Jaipur,2025-04-13,2025,4,Spring,36.6,22.1,28.9,Warm,14.5,0.0,False,45937.5
Jaipur,2025-04-14,2025,4,Spring,36.5,23.1,30.4,Hot,13.399999999999999,0.0,False,46028.43
Jaipur,2025-04-15,2025,4,Spring,36.6,24.0,30.6,Hot,12.600000000000001,0.0,False,46118.56
Jaipur,2025-04-16,2025,4,Spring,38.2,25.5,31.9,Hot,12.700000000000003,0.0,False,46207.84
Jaipur,2025-04-17,2025,4,Spring,41.0,26.3,34.2,Hot,14.7,0.0,False,46296.29
Jaipur,2025-04-18,2025,4,Spring,41.9,27.0,35.7,Hot,14.899999999999999,0.0,False,46384.55
Jaipur,2025-04-19,2025,4,Spring,39.5,27.0,33.4,Hot,12.5,0.0,False,46472.69
Jaipur,2025-04-20,2025,4,Spring,39.2,26.2,33.3,Hot,13.000000000000004,0.0,False,46560.64
Jaipur,2025-04-21,2025,4,Spring,38.0,25.3,31.9,Hot,12.7,0.0,False,46648.32
Jaipur,2025-04-22,2025,4,Spring,38.5,24.2,31.9,Hot,14.3,0.0,False,46735.69
Jaipur,2025-04-23,2025,4,Spring,38.5,24.1,31.9,Hot,14.399999999999999,0.0,False,46822.67
Jaipur,2025-04-24,2025,4,Spring,39.8,25.1,33.1,Hot,14.699999999999996,0.0,False,46909.19
Jaipur,2025-04-25,2025,4,Spring,40.5,27.6,34.2,Hot,12.899999999999999,0.0,False,46995.18
Jaipur,2025-04-26,2025,4,Spring,40.0,26.7,32.7,Hot,13.3,0.0,False,47080.57
Jaipur,2025-04-27,2025,4,Spring,39.5,26.2,32.9,Hot,13.3,0.0,False,47165.29
Jaipur,2025-04-28,2025,4,Spring,40.7,25.0,33.3,Hot,15.700000000000003,0.0,False,47249.27
Jaipur,2025-04-29,2025,4,Spring,39.9,24.4,32.1,Hot,15.5,0.0,False,47332.43
Jaipur,2025-04-30,2025,4,Spring,39.3,25.0,31.9,Hot,14.299999999999997,1.1,True,47414.71
Jaipur,2025-05-01,2025,5,Spring,39.2,25.5,32.5,Hot,13.700000000000003,0.0,False,47496.01
Jaipur,2025-05-02,2025,5,Spring,35.7,24.3,29.6,Warm,11.400000000000002,0.0,False,47576.26
Jaipur,2025-05-03,2025,5,Spring,35.0,24.0,28.3,Warm,11.0,3.6,True,47655.39
Jaipur,2025-05-04,2025,5,Spring,35.8,23.9,29.7,Warm,11.899999999999999,0.0,False,47733.31
Jaipur,2025-05-05,2025,5,Spring,35.9,22.5,28.6,Warm,13.399999999999999,0.0,False,47809.94
Jaipur,2025-05-06,2025,5,Spring,33.0,21.8,26.2,Warm,11.2,0.6,False,47885.2
Jaipur,2025-05-07,2025,5,Spring,31.0,22.3,27.3,Warm,8.7,0.9,False,47959.11
Jaipur,2025-05-08,2025,5,Spring,31.7,22.5,26.6,Warm,9.2,2.2,True,48032.26
Jaipur,2025-05-09,2025,5,Spring,34.2,22.5,28.7,Warm,11.700000000000003,0.0,False,48104.68
Jaipur,2025-05-10,2025,5,Spring,35.8,24.1,29.8,Warm,11.699999999999996,0.0,False,48176.32
Jaipur,2025-05-11,2025,5,Spring,37.9,25.4,32.3,Hot,12.5,0.0,False,48247.11
Jaipur,2025-05-12,2025,5,Spring,38.4,26.0,32.6,Hot,12.399999999999999,0.0,False,48316.98
Jaipur,2025-05-13,2025,5,Spring,39.2,26.8,32.8,Hot,12.400000000000002,0.0,False,48385.87
Jaipur,2025-05-14,2025,5,Spring,39.7,26.3,33.7,Hot,13.400000000000002,0.0,False,48453.71
Jaipur,2025-05-15,2025,5,Spring,40.2,27.5,34.5,Hot,12.700000000000003,0.0,False,48520.42
Jaipur,2025-05-16,2025,5,Spring,41.1,28.4,35.4,Hot,12.700000000000003,0.0,False,48585.95
Jaipur,2025-05-17,2025,5,Spring,41.9,29.2,35.6,Hot,12.7,0.0,False,48650.2
Jaipur,2025-05-18,2025,5,Spring,42.0,29.6,35.7,Hot,12.399999999999999,0.0,False,48713.12
Jaipur,2025-05-19,2025,5,Spring,42.1,30.1,36.1,Hot,12.0,0.0,False,48774.64
Jaipur,2025-05-20,2025,5,Spring,42.0,30.2,36.4,Hot,11.8,0.0,False,48834.66
Jaipur,2025-05-21,2025,5,Spring,43.0,28.4,36.5,Hot,14.600000000000001,0.0,False,48893.14
Jaipur,2025-05-22,2025,5,Spring,41.2,27.5,34.2,Hot,13.700000000000003,0.0,False,48949.97
Jaipur,2025-05-23,2025,5,Spring,41.8,27.9,35.0,Hot,13.899999999999999,0.0,False,49005.1
Jaipur,2025-05-24,2025,5,Spring,40.6,28.4,34.5,Hot,12.200000000000003,0.0,False,49058.44
Jaipur,2025-05-25,2025,5,Spring,38.0,24.5,31.4,Hot,13.5,0.0,False,49109.91
Jaipur,2025-05-26,2025,5,Spring,38.5,25.2,32.7,Hot,13.3,0.0,False,49159.45
Jaipur,2025-05-27,2025,5,Spring,38.5,27.8,33.4,Hot,10.7,0.0,False,49207.04
Jaipur,2025-05-28,2025,5,Spring,40.5,28.7,34.5,Hot,11.8,0.0,False,49253.1
Jaipur,2025-05-29,2025,5,Spring,38.5,30.4,34.2,Hot,8.100000000000001,0.0,False,49297.65
Jaipur,2025-05-30,2025,5,Spring,38.3,29.5,33.0,Hot,8.799999999999997,0.3,False,49340.65
Jaipur,2025-05-31,2025,5,Spring,38.8,28.6,33.7,Hot,10.199999999999996,0.0,False,49382.07
Jaipur,2025-06-01,2025,6,Summer,38.2,27.5,32.4,Hot,10.700000000000003,0.0,False,49421.87
Jaipur,2025-06-02,2025,6,Summer,36.4,24.1,29.1,Warm,12.299999999999997,0.4,False,49459.99
Jaipur,2025-06-03,2025,6,Summer,28.4,22.5,24.6,Warm,5.899999999999999,8.7,True,49496.39
Jaipur,2025-06-04,2025,6,Summer,34.7,22.6,27.5,Warm,12.100000000000001,0.0,False,49531.05
Jaipur,2025-06-05,2025,6,Summer,34.8,22.6,28.7,Warm,12.199999999999996,0.0,False,49563.9
Jaipur,2025-06-06,2025,6,Summer,37.1,23.7,31.2,Hot,13.400000000000002,0.0,False,49594.91
Jaipur,2025-06-07,2025,6,Summer,40.0,26.9,34.0,Hot,13.100000000000001,0.0,False,49624.05
Jaipur,2025-06-08,2025,6,Summer,40.8,28.5,35.4,Hot,12.299999999999997,0.0,False,49651.25
Jaipur,2025-06-09,2025,6,Summer,41.7,29.8,36.0,Hot,11.900000000000002,0.0,False,49676.5
Jaipur,2025-06-10,2025,6,Summer,41.5,29.9,35.8,Hot,11.600000000000001,0.0,False,49699.75
Jaipur,2025-06-11,2025,6,Summer,42.5,29.3,36.0,Hot,13.2,0.0,False,49720.95
Jaipur,2025-06-12,2025,6,Summer,44.0,29.1,36.6,Hot,14.899999999999999,0.0,False,49740.07
Jaipur,2025-06-13,2025,6,Summer,41.7,30.3,35.8,Hot,11.400000000000002,0.0,False,49757.06
Jaipur,2025-06-14,2025,6,Summer,41.5,30.0,36.0,Hot,11.5,0.0,False,49771.89
Jaipur,2025-06-15,2025,6,Summer,39.5,25.0,32.0,Hot,14.5,5.7,True,49784.53
Jaipur,2025-06-16,2025,6,Summer,34.6,24.5,29.0,Warm,10.100000000000001,15.4,True,49794.95
Jaipur,2025-06-17,2025,6,Summer,35.8,25.0,28.8,Warm,10.799999999999997,12.4,True,49803.22
Jaipur,2025-06-18,2025,6,Summer,31.2,25.0,28.2,Warm,6.199999999999999,1.0,False,49809.39
Jaipur,2025-06-19,2025,6,Summer,33.3,25.3,28.7,Warm,7.9999999999999964,4.2,True,49813.45
Jaipur,2025-06-20,2025,6,Summer,29.9,24.6,26.7,Warm,5.299999999999997,7.8,True,49815.41
Jaipur,2025-06-21,2025,6,Summer,32.8,24.4,28.1,Warm,8.399999999999999,4.0,True,49815.29
Jaipur,2025-06-22,2025,6,Summer,33.5,25.5,29.2,Warm,8.0,0.4,False,49813.11
Jaipur,2025-06-23,2025,6,Summer,34.9,25.6,28.6,Warm,9.299999999999997,3.5,True,49808.88
Jaipur,2025-06-24,2025,6,Summer,34.7,24.8,29.8,Warm,9.900000000000002,7.4,True,49802.61
Jaipur,2025-06-25,2025,6,Summer,33.3,25.1,29.1,Warm,8.199999999999996,0.2,False,49794.32
Jaipur,2025-06-26,2025,6,Summer,33.7,26.0,29.5,Warm,7.700000000000003,0.2,False,49784.02
Jaipur,2025-06-27,2025,6,Summer,33.1,25.8,28.6,Warm,7.300000000000001,5.2,True,49771.74
Jaipur,2025-06-28,2025,6,Summer,33.0,25.5,29.1,Warm,7.5,0.0,False,49757.49
Jaipur,2025-06-29,2025,6,Summer,33.2,25.2,28.6,Warm,8.000000000000004,3.4,True,49741.29
Jaipur,2025-06-30,2025,6,Summer,32.2,25.6,28.4,Warm,6.600000000000001,0.3,False,49723.15
Jaipur,2025-07-01,2025,7,Summer,31.9,24.4,27.5,Warm,7.5,21.6,True,49703.11
Jaipur,2025-07-02,2025,7,Summer,32.8,24.5,28.3,Warm,8.299999999999997,7.5,True,49681.17
Jaipur,2025-07-03,2025,7,Summer,32.3,24.8,28.5,Warm,7.4999999999999964,3.3,True,49657.36
Jaipur,2025-07-04,2025,7,Summer,32.9,25.0,28.3,Warm,7.899999999999999,7.0,True,49631.71
Jaipur,2025-07-05,2025,7,Summer,32.5,24.9,27.6,Warm,7.600000000000001,4.3,True,49604.23
Jaipur,2025-07-06,2025,7,Summer,33.0,24.8,28.8,Warm,8.2,3.4,True,49574.88
Jaipur,2025-07-07,2025,7,Summer,32.2,24.7,28.6,Warm,7.5000000000000036,1.8,True,49543.39
Jaipur,2025-07-08,2025,7,Summer,34.0,25.5,29.8,Warm,8.5,0.0,False,49509.78
Jaipur,2025-07-09,2025,7,Summer,32.8,24.6,28.5,Warm,8.199999999999996,9.2,True,49474.09
Jaipur,2025-07-10,2025,7,Summer,26.9,24.0,25.5,Warm,2.8999999999999986,15.9,True,49436.39
Jaipur,2025-07-11,2025,7,Summer,31.1,22.6,26.6,Warm,8.5,20.6,True,49396.76
Jaipur,2025-07-12,2025,7,Summer,31.0,23.0,27.5,Warm,8.0,3.1,True,49355.25
Jaipur,2025-07-13,2025,7,Summer,31.1,23.8,26.8,Warm,7.300000000000001,22.6,True,49311.93
Jaipur,2025-07-14,2025,7,Summer,28.6,23.2,25.1,Warm,5.400000000000002,56.9,True,49266.86
Jaipur,2025-07-15,2025,7,Summer,31.1,23.4,27.1,Warm,7.700000000000003,6.7,True,49220.1
Jaipur,2025-07-16,2025,7,Summer,32.0,24.9,28.2,Warm,7.100000000000001,0.6,False,49171.73
Jaipur,2025-07-17,2025,7,Summer,30.1,24.7,26.8,Warm,5.400000000000002,7.8,True,49121.79
Jaipur,2025-07-18,2025,7,Summer,30.4,23.9,26.2,Warm,6.5,20.9,True,49070.37
Jaipur,2025-07-19,2025,7,Summer,29.4,23.7,26.3,Warm,5.699999999999999,3.1,True,49017.51
Jaipur,2025-07-20,2025,7,Summer,31.1,24.0,27.8,Warm,7.100000000000001,0.0,False,48963.28
Jaipur,2025-07-21,2025,7,Summer,30.5,25.2,28.1,Warm,5.300000000000001,1.1,True,48907.75
Jaipur,2025-07-22,2025,7,Summer,32.2,26.0,28.5,Warm,6.200000000000003,1.5,True,48850.96
Jaipur,2025-07-23,2025,7,Summer,30.4,25.4,27.3,Warm,5.0,7.3,True,48793.0
Jaipur,2025-07-24,2025,7,Summer,32.2,25.3,28.9,Warm,6.900000000000002,0.2,False,48733.9
Jaipur,2025-07-25,2025,7,Summer,33.3,25.6,29.5,Warm,7.699999999999996,0.4,False,48673.74
Jaipur,2025-07-26,2025,7,Summer,31.0,25.8,27.7,Warm,5.199999999999999,10.2,True,48612.47
Jaipur,2025-07-27,2025,7,Summer,32.5,24.9,28.4,Warm,7.600000000000001,10.4,True,48549.58
Jaipur,2025-07-28,2025,7,Summer,32.6,26.0,29.0,Warm,6.600000000000001,1.9,True,48485.05
Jaipur,2025-07-29,2025,7,Summer,32.2,25.8,27.8,Warm,6.400000000000002,5.7,True,48418.96
Jaipur,2025-07-30,2025,7,Summer,27.4,24.0,25.5,Warm,3.3999999999999986,34.3,True,48351.39
Jaipur,2025-07-31,2025,7,Summer,27.9,23.9,25.5,Warm,4.0,15.9,True,48282.43
Jaipur,2025-08-01,2025,8,Summer,31.1,23.9,27.3,Warm,7.200000000000003,1.8,True,48212.16
Jaipur,2025-08-02,2025,8,Summer,31.6,24.9,28.3,Warm,6.700000000000003,0.4,False,48140.65
Jaipur,2025-08-03,2025,8,Summer,31.9,25.5,28.0,Warm,6.399999999999999,8.3,True,48067.98
Jaipur,2025-08-04,2025,8,Summer,31.8,25.2,28.2,Warm,6.600000000000001,0.3,False,47994.23
Jaipur,2025-08-05,2025,8,Summer,31.9,24.4,27.8,Warm,7.5,0.3,False,47919.47
Jaipur,2025-08-06,2025,8,Summer,31.6,24.2,27.8,Warm,7.400000000000002,0.4,False,47843.78
Jaipur,2025-08-07,2025,8,Summer,32.0,24.0,28.0,Warm,8.0,0.8,False,47767.22
Jaipur,2025-08-08,2025,8,Summer,32.5,24.4,28.5,Warm,8.100000000000001,0.1,False,47689.88
Jaipur,2025-08-09,2025,8,Summer,31.4,24.9,27.9,Warm,6.5,0.0,False,47611.82
Jaipur,2025-08-10,2025,8,Summer,31.9,25.0,28.2,Warm,6.899999999999999,0.1,False,47533.11
Jaipur,2025-08-11,2025,8,Summer,32.5,25.4,28.6,Warm,7.100000000000001,0.8,False,47453.81
Jaipur,2025-08-12,2025,8,Summer,32.5,25.5,28.8,Warm,7.0,0.0,False,47374.0
Jaipur,2025-08-13,2025,8,Summer,32.8,25.2,29.3,Warm,7.599999999999998,0.2,False,47293.75
Jaipur,2025-08-14,2025,8,Summer,29.5,24.5,26.8,Warm,5.0,11.2,True,47213.1
Jaipur,2025-08-15,2025,8,Summer,30.9,24.5,27.9,Warm,6.399999999999999,0.8,False,47132.04
Jaipur,2025-08-16,2025,8,Summer,31.0,25.5,28.4,Warm,5.5,2.5,True,47049.93
Jaipur,2025-08-17,2025,8,Summer,32.9,24.9,29.0,Warm,8.0,2.7,True,46966.75
